#Time X Y Z(m) dE dN dU(m) RMS Ratio GPS BDS
2390 250365 -2267809.966211102437228 5009324.090185636654496 3221016.696205254644156 -153.745332130970439 1581.680739617991094 -7.757957373062737 10.548 6 14
2390 250366 -2267809.961853583343327 5009324.087486936710775 3221016.694866242818534 -153.742475348780772 1581.679730233000555 -7.753611818533074 8.108 6 15
2390 250367 -2267809.963509779423475 5009324.091742773540318 3221016.696116184350103 -153.742229055659038 1581.680971092356458 -7.758174393920314 7.513 6 15
2390 250368 -2267809.963230101857334 5009324.088352244347334 3221016.694159691222012 -153.743372512576286 1581.681027832699783 -7.754420587862313 6.654 6 15
2390 250369 -2267809.962552726268768 5009324.088090784847736 3221016.694536979310215 -153.742863245708293 1581.680439889034460 -7.754166590691568 5.945 6 15
2390 250370 -2267809.962515735067427 5009324.085724394768476 3221016.693956074304879 -153.743805438937727 1581.679836900637838 -7.752001573857029 6.850 6 15
2390 250371 -2267809.964098273776472 5009324.092390417121351 3221016.697474194690585 -153.742498090159302 1581.680224673073553 -7.759581674485190 9.507 6 15
2390 250372 -2267809.964498842600733 5009324.088072372600436 3221016.694786773994565 -153.744643759009364 1581.680624084598321 -7.754970300559137 8.881 6 15
2390 250373 -2267809.964735702611506 5009324.089279482141137 3221016.695438744965941 -153.744361731017989 1581.680671056491292 -7.756332848213020 8.789 6 15
2390 250374 -2267809.964466861914843 5009324.088552236557007 3221016.694477336481214 -153.744416729973807 1581.681106041725116 -7.755178192118876 9.858 6 15
2390 250375 -2267809.963024254422635 5009324.091140266507864 3221016.696515773423016 -153.742035212489554 1581.680246258135639 -7.757732284368728 9.286 6 15
2390 250376 -2267809.961486633867025 5009324.085747569799423 3221016.693467575591058 -153.742858366111022 1581.680052675788829 -7.751405997244717 8.290 6 15
2390 250377 -2267809.963588411454111 5009324.092588073574007 3221016.697450921405107 -153.741952090499581 1581.680229370045026 -7.759543837771815 9.646 6 15
2390 250378 -2267809.964074959512800 5009324.091237626969814 3221016.695757704786956 -153.742952258064633 1581.681164417487935 -7.757796620360836 12.569 6 15
2390 250379 -2267809.962474263273180 5009324.089346959255636 3221016.695040442049503 -153.742273722926882 1581.680571394940898 -7.755380169861184 7.511 6 15
2390 250380 -2267809.963351375889033 5009324.088045620359480 3221016.695224183145911 -153.743609444566630 1581.679994502633690 -7.754764042260007 9.565 6 15
2390 250381 -2267809.963664742186666 5009324.089615082368255 3221016.695872772485018 -153.743247681022240 1581.680228174672948 -7.756436346682136 10.278 6 15
2390 250382 -2267809.964005774352700 5009324.088108685798943 3221016.694227416999638 -153.744179596309380 1581.681019307184215 -7.754539409286622 7.557 6 15
2390 250383 -2267809.962815310340375 5009324.089483158662915 3221016.694588190410286 -153.742528249997576 1581.681095425030890 -7.755378336640035 8.043 6 15
2390 250384 -2267809.962328233290464 5009324.087757545523345 3221016.695855464320630 -153.742796158588817 1581.679103022377149 -7.754495429750307 8.689 6 15
2390 250385 -2267809.963463555555791 5009324.084985979832709 3221016.693661983590573 -153.744973427546029 1581.679946968888771 -7.751609403951647 5.398 6 15
2390 250386 -2267809.962363582104445 5009324.091727607883513 3221016.696653182618320 -153.741191119364771 1581.680261369568598 -7.758028286956318 11.764 6 15
2390 250387 -2267809.964863167144358 5009324.092086583375931 3221016.696341450791806 -153.743320211377579 1581.681219886113922 -7.759039315512155 7.291 6 15
2390 250388 -2267809.961782952304929 5009324.086806930601597 3221016.694350164849311 -153.742691436145151 1581.679845087524427 -7.752790935952248 7.754 6 15
2390 250389 -2267809.962588046211749 5009324.088369006291032 3221016.693955438677222 -153.742780684612512 1581.681076946921166 -7.754101898403206 6.475 6 15
2390 250390 -2267809.962126250844449 5009324.088510151021183 3221016.695330870803446 -153.742301779420131 1581.679860922245553 -7.754747595031233 10.520 6 15
2390 250391 -2267809.961780385579914 5009324.089842174202204 3221016.695954690687358 -153.741437372236817 1581.679867845072067 -7.755986873885831 11.061 6 15
2390 250392 -2267809.962227729614824 5009324.088662289083004 3221016.695630653295666 -153.742331485712612 1581.679694435919146 -7.755055350311665 7.625 6 15
2390 250393 -2267809.962822790257633 5009324.087759706191719 3221016.694675644394010 -153.743245811007682 1581.680223786744818 -7.754073213862540 6.197 6 15
2390 250394 -2267809.962248747237027 5009324.088040253147483 3221016.693925897125155 -153.742607158660746 1581.680879082440470 -7.753708434912824 7.502 6 15
2390 250395 -2267809.963056161068380 5009324.091253660619259 3221016.695877216290683 -153.742017516176816 1581.680855397899222 -7.757508081204719 10.702 6 15
2390 250396 -2267809.961956864222884 5009324.088277149945498 3221016.695145210251212 -153.742243556461403 1581.679877453354493 -7.754410270293079 8.948 6 15
2390 250397 -2267809.961610444355756 5009324.087055918760598 3221016.693763788323849 -153.742431598688825 1581.680429221257782 -7.752627034140858 7.584 6 15
2390 250398 -2267809.963620658963919 5009324.089288560673594 3221016.693847764283419 -153.743342177616171 1581.681811804995277 -7.755135422641416 4.785 6 15
2390 250399 -2267809.962254179641604 5009324.084274439141154 3221016.692384566180408 -153.744165118320495 1581.680464275481427 -7.749972423321879 7.364 6 15
2390 250400 -2267809.959124396555126 5009324.083637781441212 3221016.692102344240993 -153.741576428575797 1581.679756672407620 -7.748217855649983 6.872 6 15
2390 250401 -2267809.962832450401038 5009324.087663716636598 3221016.693439025431871 -153.743294197251487 1581.681246408095376 -7.753372900992787 6.378 6 15
2390 250402 -2267809.962416248396039 5009324.086629010736942 3221016.693247444927692 -153.743341745174803 1581.680845155981615 -7.752315886596733 6.381 6 15
2390 250403 -2267809.961850281339139 5009324.086039580404758 3221016.691725766286254 -153.743069226161651 1581.681764205736044 -7.750879107681811 5.019 6 15
2390 250404 -2267809.963905643671751 5009324.087984587065876 3221016.692646528594196 -153.744139554794629 1581.682302407360567 -7.753603094481861 5.906 6 14
2390 250405 -2267809.963173769414425 5009324.086567902006209 3221016.692270213272423 -153.744057051063407 1581.681817260827756 -7.752040380277549 5.353 6 14
2390 250406 -2267809.964151292107999 5009324.086191411130130 3221016.693534633610398 -153.745102842078381 1581.680758844561296 -7.752734736776404 7.632 6 14
2390 250407 -2267809.966079408302903 5009324.091937878169119 3221016.696582239121199 -153.744489537769880 1581.681198555522769 -7.759476986173723 11.605 6 14
2390 250408 -2267809.960182378534228 5009324.086407497525215 3221016.692229235544801 -153.741398031760411 1581.681151375247964 -7.750831231440259 6.683 6 15
2390 250409 -2267809.961059698369354 5009324.086793770082295 3221016.694483505561948 -153.742037976135009 1581.679572580248987 -7.752591489217139 7.884 6 15
2390 250410 -2267809.962716671638191 5009324.090192936360836 3221016.695596125908196 -153.742145679472856 1581.680535267548521 -7.756412411748613 8.764 6 15
2390 250411 -2267809.962879864033312 5009324.086162169463933 3221016.692803008947521 -153.743956624945440 1581.681108959435278 -7.751888412411148 6.688 6 15
2390 250412 -2267809.962884569074959 5009324.089162054471672 3221016.694729290436953 -153.742723767427606 1581.680839759898845 -7.755222701919365 5.242 6 15
2390 250413 -2267809.962344748433679 5009324.086809750646353 3221016.691809954587370 -153.743202071797441 1581.682151882584776 -7.751701790048600 6.180 6 15
2390 250414 -2267809.961841094773263 5009324.104891734197736 3221016.706377184018493 -153.735286283904031 1581.677871529187996 -7.773112881713644 37.505 6 14
2390 250415 -2267809.963733363430947 5009324.102046576328576 3221016.705466180574149 -153.738183483400576 1581.677735510319508 -7.771089699765838 39.196 6 14
2390 250416 -2267809.962673599366099 5009324.100707740522921 3221016.704971610568464 -153.737770165873542 1581.677319534276876 -7.769411512281749 40.197 6 14
2390 250417 -2267809.961999372579157 5009324.104242948815227 3221016.706384396180511 -153.735698032849427 1581.677598128150521 -7.772663725804875 39.590 6 14
2390 250418 -2267809.964344846084714 5009324.106956383213401 3221016.707958431914449 -153.736715756619901 1581.677990248682136 -7.776425645594912 41.910 6 14
2390 250419 -2267809.962472429033369 5009324.101132915355265 3221016.704324693419039 -153.737411557995131 1581.678031368683833 -7.769344900679670 39.430 6 14
2390 250420 -2267809.964397374540567 5009324.106552601791918 3221016.707251311745495 -153.736930128544543 1581.678423329431325 -7.775768147799482 32.685 6 14
2390 250421 -2267809.961977096274495 5009324.087403281591833 3221016.692720576189458 -153.742622368706463 1581.681565340993302 -7.752499657257630 6.403 6 15
2390 250422 -2267809.964527264703065 5009324.101117129437625 3221016.704630485735834 -153.739290031978442 1581.678191336982309 -7.770217742820705 36.784 6 14
2390 250423 -2267809.962880139704794 5009324.100800021551549 3221016.703593996819109 -153.737920268561538 1581.678592009462591 -7.768857192494067 28.886 6 14
2390 250424 -2267809.963516713120043 5009324.105722689069808 3221016.706882800906897 -153.736470095882169 1581.678171930424014 -7.774616936094077 37.689 6 14
2390 250425 -2267809.960163435433060 5009324.100132182240486 3221016.703264001291245 -153.735720754555814 1581.677997686010258 -7.767200597713554 38.239 6 14
2390 250426 -2267809.963372708763927 5009324.104277034290135 3221016.706495277117938 -153.736935091125645 1581.677806227501605 -7.773234593705354 39.072 6 14
2390 250427 -2267809.962425995618105 5009324.088224708102643 3221016.692729807924479 -153.742692563993955 1581.682031753757656 -7.753308278994467 6.306 6 15
2390 250428 -2267809.960485963150859 5009324.085120115429163 3221016.692924011498690 -153.742205511242787 1581.680020620034611 -7.750282050741902 7.399 6 15
2390 250429 -2267809.962464121170342 5009324.090770666487515 3221016.693716277834028 -153.741677350717225 1581.682368820401507 -7.755820689911843 9.406 6 15
2390 250430 -2267809.961169396061450 5009324.087422192096710 3221016.691824424080551 -153.741878751786260 1581.682176632478104 -7.751772207987784 4.832 6 15
2390 250431 -2267809.962264853995293 5009324.087419510819018 3221016.691724870353937 -153.742877824311506 1581.682490710871207 -7.752108593289222 5.989 6 15
2390 250432 -2267809.960957840085030 5009324.083953653462231 3221016.691149105783552 -153.743116438623872 1581.681108124569164 -7.748632463868660 6.556 6 15
2390 250433 -2267809.960804038681090 5009324.086980381980538 3221016.690867990721017 -153.741728110883571 1581.682719250192349 -7.750809752638219 8.144 6 15
2390 250434 -2267809.962620438542217 5009324.088867428712547 3221016.691182314883918 -153.742604646208122 1581.683702832357540 -7.753095207834264 4.439 6 15
2390 250435 -2267809.961447373963892 5009324.086635573767126 3221016.689854393713176 -153.742456389927383 1581.683567403329107 -7.750252619103719 4.790 6 15
2390 250436 -2267809.960939907003194 5009324.088000958785415 3221016.690546193625778 -153.741431004596393 1581.683497356129465 -7.751495222980992 5.056 6 15
2390 250437 -2267809.959199259523302 5009324.082708211615682 3221016.688324682414532 -153.742027980939611 1581.682595514668947 -7.745595355224935 4.192 6 15
2390 250438 -2267809.961849504616112 5009324.083479352295399 3221016.688315609470010 -153.744124349171273 1581.683515756372344 -7.747137086317821 4.487 6 15
2390 250439 -2267809.961483536288142 5009324.086930099874735 3221016.691811496391892 -153.742367872248508 1581.682025783894005 -7.751491117539217 8.058 6 15
2390 250440 -2267809.961161511950195 5009324.086109182797372 3221016.690713620744646 -153.742413050534594 1581.682523789367679 -7.750174726666557 6.063 6 15
2390 250441 -2267809.960516748949885 5009324.087302646599710 3221016.692950280848891 -153.741333487743645 1581.681014867985823 -7.752018750538326 9.730 6 15
2390 250442 -2267809.960569503251463 5009324.082691513933241 3221016.689779526088387 -153.743283164800857 1581.681621969824619 -7.746808261121288 5.155 6 15
2390 250443 -2267809.960985726211220 5009324.085493143647909 3221016.690925455186516 -153.742506961737945 1581.682019306921120 -7.749736597875312 6.848 6 15
2390 250444 -2267809.961064785718918 5009324.088338126428425 3221016.691335691139102 -153.741405722677484 1581.682999668531238 -7.752205329251836 6.771 6 15
2390 250445 -2267809.960918066557497 5009324.087464578449726 3221016.691745556890965 -153.741632309545309 1581.682211507748434 -7.751676119000848 7.041 6 15
2390 250446 -2267809.959986027330160 5009324.086867986246943 3221016.692128216847777 -153.741029250783413 1581.681410414354559 -7.751071455851417 8.601 6 15
2390 250447 -2267809.962974560912699 5009324.085881470702589 3221016.691132547799498 -153.744158653550642 1581.682437535475856 -7.750852907757576 6.630 6 15
2390 250448 -2267809.961382486391813 5009324.086099607869983 3221016.690832276828587 -153.742618307850250 1581.682463474670385 -7.750305998220938 7.861 6 15
2390 250449 -2267809.964237097650766 5009324.086099616251886 3221016.688752958551049 -153.745218867227948 1581.684852539489839 -7.750263217959287 4.407 6 15
2390 250450 -2267809.960541537962854 5009324.083981429226696 3221016.688178332988173 -153.742725730999553 1581.683592310607764 -7.746996695782912 5.237 6 15
2390 250451 -2267809.964775519445539 5009324.085535216145217 3221016.688842789735645 -153.745942128700506 1581.684626718010350 -7.750057274634571 6.998 6 13
2390 250452 -2267809.963922512251884 5009324.087385465390980 3221016.689127431251109 -153.744401998173771 1581.685059390946662 -7.751350664145605 5.544 6 13
2390 250453 -2267809.965545737184584 5009324.086208974011242 3221016.689214538317174 -153.746365944513002 1581.684779889264291 -7.751048385506039 6.948 6 13
2390 250454 -2267809.963613925967366 5009324.087549996562302 3221016.689825879409909 -153.744053022598450 1581.684469353108398 -7.751725093350160 7.373 6 13
2390 250455 -2267809.964408944360912 5009324.083495935425162 3221016.689037399366498 -153.746449170683377 1581.683438184746819 -7.748425952114388 6.267 6 13
2390 250456 -2267809.961105599999428 5009324.084687793627381 3221016.688058138824999 -153.742948291262223 1581.684141057348825 -7.747690170532110 5.419 6 14
2390 250457 -2267809.961723451502621 5009324.085129731334746 3221016.690290224272758 -153.743328902752125 1581.682552761652005 -7.749390672380770 5.762 6 15
2390 250458 -2267809.960245030932128 5009324.084046855568886 3221016.688224669545889 -153.742428630217660 1581.683520552888922 -7.746966264592515 5.077 6 15
2390 250459 -2267809.961689028888941 5009324.089284960180521 3221016.692111333832145 -153.741583939345901 1581.682900816922711 -7.753564101659322 6.934 6 15
2390 250460 -2267809.960976697504520 5009324.087740523740649 3221016.690260474570096 -153.741571923550566 1581.683630570990090 -7.751158754585106 6.408 6 15
2390 250461 -2267809.961210539564490 5009324.086648697033525 3221016.689328485168517 -153.742235220798989 1581.683976782417403 -7.749911539158660 3.940 6 15
2390 250462 -2267809.962284135166556 5009324.084231042303145 3221016.689832853153348 -153.744210304658850 1581.682648120964586 -7.748652272917269 7.895 6 15
2390 250463 -2267809.961068148259073 5009324.084460823796690 3221016.688433865085244 -153.743007774266061 1581.683704537321546 -7.747689726064380 5.215 6 15
2390 250464 -2267809.960602811537683 5009324.081549250520766 3221016.687678795307875 -153.743784574890242 1581.682909381081117 -7.744856312060392 4.814 6 15
2390 250465 -2267809.961596603505313 5009324.085364309139550 3221016.688974857330322 -153.743116604491547 1581.683767634880496 -7.748861219982956 5.739 6 15
2390 250466 -2267809.965239161159843 5009324.106612817384303 3221016.705915797967464 -153.737672166951995 1581.679777832084255 -7.775435688408209 59.369 6 14
2390 250467 -2267809.966142344754189 5009324.110256213694811 3221016.707270567305386 -153.736992444980501 1581.680487062714292 -7.779303562138693 47.199 6 14
2390 250468 -2267809.964157105423510 5009324.103914525359869 3221016.704934064298868 -153.737799177399552 1581.679147381897565 -7.772435384028597 56.407 6 14
2390 250469 -2267809.960285724140704 5009324.086941365152597 3221016.692193756345659 -153.741272014588560 1581.681450748518500 -7.751268780350387 6.381 6 15
2390 250470 -2267809.959454921539873 5009324.080832355655730 3221016.686770491302013 -153.743034487637942 1581.683119196457710 -7.743424546547658 3.512 6 15
2390 250471 -2267809.963255059905350 5009324.104185681790113 3221016.705015876330435 -153.736865586026454 1581.679013410423067 -7.772369324002682 52.767 6 14
2390 250472 -2267809.963983318768442 5009324.102340678684413 3221016.701847389340401 -153.738289906807779 1581.681040729269171 -7.769570217744160 58.606 6 14
2390 250473 -2267809.964719715062529 5009324.104604788124561 3221016.703888905700296 -153.738027054789768 1581.680484993920118 -7.772645657086002 68.157 6 13
2390 250474 -2267809.964270700234920 5009324.103284860961139 3221016.704093439038843 -153.738162334511514 1581.679603667231049 -7.771554502384618 50.891 6 13
2390 250475 -2267809.963534022681415 5009324.103042561560869 3221016.702875231858343 -153.737591141735493 1581.680386283342614 -7.770483669817850 69.021 6 13
2390 250476 -2267809.963056521955878 5009324.102721340022981 3221016.704474224243313 -153.737288607396692 1581.678760370133205 -7.770874625155386 62.709 6 13
2390 250477 -2267809.962168240454048 5009324.097380330786109 3221016.702472324483097 -153.738681995858087 1581.677825678908675 -7.765351234235396 65.098 6 14
2390 250478 -2267809.961737581528723 5009324.103183439932764 3221016.704498948529363 -153.735896478477969 1581.678676593981436 -7.770781297252313 57.353 6 14
2390 250479 -2267809.964082986582071 5009324.103481524623930 3221016.703584425151348 -153.737910223065057 1581.680093761757462 -7.771383460509668 47.924 6 14
2390 250480 -2267809.962014831136912 5009324.100407790392637 3221016.701794376131147 -153.737293723811831 1581.679778997162430 -7.767327571398141 43.633 6 14
2390 250481 -2267809.963339277077466 5009324.100625806488097 3221016.703392111230642 -153.738410390418778 1581.678781451951409 -7.768780982818384 37.921 6 13
2390 250482 -2267809.963117544539273 5009324.100040590390563 3221016.701908269431442 -153.738449732558422 1581.679742008324865 -7.767489002426345 32.919 6 13
2390 250483 -2267809.962608885485679 5009324.103478644043207 3221016.704302830621600 -153.736568498724239 1581.679164769774388 -7.771222717086260 44.961 6 13
2390 250484 -2267809.960937551688403 5009324.101205105893314 3221016.701890047639608 -153.735983507126434 1581.679839954408408 -7.767619140440814 44.837 6 13
2390 250485 -2267809.963215586729348 5009324.101112141273916 3221016.702829405665398 -153.738097144944959 1581.679465311542117 -7.768832671430687 43.246 6 14
2390 250486 -2267809.961552580352873 5009324.099401563405991 3221016.704585872590542 -153.737287576483538 1581.676812109009916 -7.767792499262868 33.591 6 14
2390 250487 -2267809.961441091261804 5009324.101506221108139 3221016.702469517476857 -153.736318054753895 1581.679585819404110 -7.768328718520678 52.995 6 14
2390 250488 -2267809.960592509247363 5009324.098861469887197 3221016.702958879992366 -153.736635680670474 1581.677762107242188 -7.766200934731017 49.685 6 14
2390 250489 -2267809.960508478805423 5009324.097845380194485 3221016.701969676651061 -153.736978161012019 1581.678126039407744 -7.764871166622100 50.436 6 14
2390 250490 -2267809.962013388983905 5009324.099457953125238 3221016.701798894442618 -153.737684120124072 1581.679335068678029 -7.766584112219903 58.822 6 14
2390 250491 -2267809.962572654709220 5009324.102706661447883 3221016.703741255216300 -153.736853855706329 1581.679283437020786 -7.770318766750194 63.518 6 14
2390 250492 -2267809.964575496967882 5009324.103411475196481 3221016.702355836052448 -153.738387790272668 1581.681222669333238 -7.770879077893085 69.911 6 14
2390 250493 -2267809.961940706707537 5009324.098870499059558 3221016.700845701154321 -153.737860170609224 1581.679868805861133 -7.765612982319396 52.339 6 14
2390 250494 -2267809.962198516353965 5009324.102655955590308 3221016.703820192255080 -153.736533925042693 1581.679113568362027 -7.770186212390740 59.510 6 14
2390 250495 -2267809.961775499861687 5009324.100059503689408 3221016.701892844401300 -153.737219324436865 1581.679482791826331 -7.767019340609380 51.377 6 14
2390 250496 -2267809.963910710532218 5009324.104343526996672 3221016.703020873945206 -153.737397791595583 1581.680942085720062 -7.771712211986426 60.430 6 14
2390 250497 -2267809.962794880848378 5009324.099427229724824 3221016.702119934838265 -153.738408732732353 1581.679208129721474 -7.767000721708968 50.623 6 14
2390 250498 -2267809.960720520000905 5009324.099560639820993 3221016.702018487732857 -153.736463963361984 1581.678922532558317 -7.766317077758742 45.931 6 14
2390 250499 -2267809.962678050156683 5009324.101153851486742 3221016.701867506839335 -153.737590245701711 1581.680200401794082 -7.768185655094641 52.383 6 14
2390 250500 -2267809.961320468224585 5009324.102782449685037 3221016.702723315451294 -153.735681853716812 1581.679932797266702 -7.769416182227019 49.530 6 14
2390 250501 -2267809.961783626116812 5009324.102233017794788 3221016.703062673099339 -153.736330376609544 1581.679483227863102 -7.769322056474465 41.332 6 14
2390 250502 -2267809.961071203462780 5009324.101773856207728 3221016.703164060600102 -153.735870713482257 1581.679034030381445 -7.768760285828989 49.274 6 14
2390 250503 -2267809.963057133369148 5009324.101374723017216 3221016.704184580128640 -153.737844505323608 1581.678386526517443 -7.769671092898619 45.396 6 14
2390 250504 -2267809.959720793645829 5009324.099205456674099 3221016.702424166724086 -153.735699684951953 1581.678199190892883 -7.765889481402297 42.523 6 14
2390 250505 -2267809.961817058268934 5009324.101730556227267 3221016.702583984937519 -153.736568047125843 1581.679669885076919 -7.768696437179727 58.505 6 13
2390 250506 -2267809.961652495898306 5009324.100095953792334 3221016.702738658059388 -153.737092235393902 1581.678745432718188 -7.767434080588146 56.409 6 13
2390 250507 -2267809.959470443893224 5009324.100234382785857 3221016.701849779579788 -153.735047289148440 1581.679117763786962 -7.766315964798451 59.286 6 13
2390 250508 -2267809.962189674377441 5009324.100792082026601 3221016.701617820188403 -153.737294525988204 1581.680145609148212 -7.767601464128575 40.400 6 14
2390 250509 -2267809.961478843819350 5009324.096260733902454 3221016.700347174890339 -153.738515671121718 1581.678993154493810 -7.763147972441232 47.728 6 13
2390 250510 -2267809.962611749302596 5009324.100686611607671 3221016.700930125080049 -153.737722533709189 1581.680777512834766 -7.767319147045043 49.463 6 13
2390 250511 -2267809.962804426439106 5009324.102455450221896 3221016.701038968749344 -153.737168599501899 1581.681543049648781 -7.768830726267595 47.432 6 12
2390 250512 -2267809.961213868577033 5009324.098325838334858 3221016.700111178681254 -153.737422634517429 1581.680096930800119 -7.764554212553548 35.600 6 12
2390 250513 -2267809.960899840574712 5009324.100666456855834 3221016.703240390866995 -153.736171289436129 1581.678419698401967 -7.767869345208794 40.304 6 13
2390 250514 -2267809.960628837347031 5009324.100456116721034 3221016.700435451697558 -153.736011148016928 1581.680681273662231 -7.766182631974402 32.998 6 13
2390 250515 -2267809.962085091508925 5009324.100528625771403 3221016.702203859575093 -153.737307899147709 1581.679496996689750 -7.767655426843106 42.640 6 12
2390 250516 -2267809.960018362849951 5009324.095021835528314 3221016.701091490220279 -153.737696084907952 1581.677472477656920 -7.762035452980541 43.248 6 12
2390 250517 -2267809.961088724434376 5009324.099483081139624 3221016.702734580729157 -153.736831384119853 1581.678347058248164 -7.766750909913156 46.908 6 12
2390 250518 -2267809.961844886187464 5009324.100419463589787 3221016.700492732226849 -153.737134089257381 1581.680869823963121 -7.766614894681425 33.182 6 14
2390 250519 -2267809.959809869993478 5009324.093341231346130 3221016.698886894620955 -153.738199223305571 1581.678549437917354 -7.759522456801676 35.400 6 14
2390 250520 -2267809.961603163275868 5009324.097472485154867 3221016.700280592311174 -153.738129203984840 1581.679637542782757 -7.764109032558878 41.834 6 14
2390 250521 -2267809.960943943355232 5009324.096638034097850 3221016.699222007766366 -153.737872777054008 1581.680024775850598 -7.762682226163776 37.456 6 13
2390 250522 -2267809.958632373251021 5009324.093898827210069 3221016.699169248808175 -153.736896567924020 1581.678317631960681 -7.759685216036644 34.489 6 13
2390 250523 -2267809.961694764439017 5009324.097308644093573 3221016.699876586906612 -153.738280220604793 1581.679928837404077 -7.763807708053633 36.151 6 13
2390 250524 -2267809.961156494449824 5009324.100765923038125 3221016.702238004188985 -153.736364082629677 1581.679382838817219 -7.767529146574930 30.844 6 13
2390 250525 -2267809.960734421387315 5009324.100344736129045 3221016.702198464423418 -153.736153268552016 1581.679133445043817 -7.767028679147501 34.151 6 13
2390 250526 -2267809.961472096387297 5009324.100383926182985 3221016.701735992915928 -153.736809131708185 1581.679704488517700 -7.767086411567959 38.321 6 13
2390 250527 -2267809.962084841448814 5009324.103511771187186 3221016.703825001139194 -153.736077430870239 1581.679481810206426 -7.770819755175353 42.150 6 13
2390 250528 -2267809.962356142699718 5009324.100300271995366 3221016.701466022990644 -153.737649000351212 1581.680083544179979 -7.767197574212872 33.394 6 13
2390 250529 -2267809.963462952524424 5009324.099381220526993 3221016.700585986953229 -153.739036322891423 1581.680647949690865 -7.766422377718357 45.386 6 13
2390 250530 -2267809.959496985655278 5009324.097754279151559 3221016.701281134504825 -153.736094256312697 1581.678464886776283 -7.764090523923301 50.147 6 13
2390 250531 -2267809.964113004039973 5009324.101213375106454 3221016.702332874294370 -153.738872947342998 1581.680127890481799 -7.768978511440793 43.683 6 12
2390 250532 -2267809.961316380184144 5009324.095617510378361 3221016.699824709445238 -153.738632929574294 1581.679111293314236 -7.762320086730341 31.973 6 13
2390 250533 -2267809.960995826404542 5009324.099591804668307 3221016.703375364188105 -153.736701916358641 1581.677826050031854 -7.767128855449869 34.371 6 13
2390 250534 -2267809.960416401270777 5009324.101996668614447 3221016.704618767835200 -153.735182298751056 1581.677747089700460 -7.769441793907191 36.752 6 13
2390 250535 -2267809.961971852928400 5009324.099323856644332 3221016.703571996185929 -153.737701581600959 1581.677737201894388 -7.767365209999440 32.878 6 13
2390 250536 -2267809.961602793075144 5009324.101159864105284 3221016.701535352971405 -153.736608202402408 1581.680263906673190 -7.767639671373502 35.802 6 13
2390 250537 -2267809.964466510806233 5009324.102859610691667 3221016.704066084232181 -153.738516090734834 1581.679471390210892 -7.771276496662693 35.547 6 13
2390 250538 -2267809.962113291025162 5009324.099643289111555 3221016.703949260059744 -153.737698699282419 1581.677589809586152 -7.767857792039848 31.829 6 13
2390 250539 -2267809.961623803712428 5009324.103762488812208 3221016.703998217359185 -153.735554028340459 1581.679352078376724 -7.770940744533760 33.186 6 13
2390 250540 -2267809.961905295494944 5009324.100919072516263 3221016.703185480087996 -153.736983085125360 1581.678794657648723 -7.768396756608439 31.966 6 13
2390 250541 -2267809.963328832294792 5009324.104560299776495 3221016.705260756891221 -153.736778301617449 1581.678991400644918 -7.772813896259720 27.479 6 13
2390 250542 -2267809.963394591584802 5009324.100729797035456 3221016.705440593883395 -153.738417896768510 1581.677076935482546 -7.769923227174729 33.387 6 13
2390 250543 -2267809.962229432538152 5009324.097114836797118 3221016.701504307799041 -153.738847231050443 1581.678549293294736 -7.764672730454038 30.916 6 13
2390 250544 -2267809.963563058525324 5009324.101345631293952 3221016.700791623909026 -153.738317402605503 1581.681401264683700 -7.768103712775513 27.473 6 13
2390 250545 -2267809.962952689267695 5009324.102536536753178 3221016.703147918451577 -153.737270227711747 1581.679795331965352 -7.770018741563973 31.744 6 13
2390 250546 -2267809.961724173277617 5009324.101920213550329 3221016.705518355127424 -153.736405214381989 1581.677211000874195 -7.770303453018926 33.522 6 13
2390 250547 -2267809.960957779083401 5009324.099190529435873 3221016.703463916201144 -153.736832739825331 1581.677556037421255 -7.766845501818523 25.620 6 14
2390 250548 -2267809.962290002033114 5009324.100483781658113 3221016.703171876724809 -153.737513067076520 1581.678685476486862 -7.768184952669571 22.134 6 14
2390 250549 -2267809.962817017920315 5009324.103040992282331 3221016.703535974957049 -153.736938594555625 1581.679666227579901 -7.770563554792801 25.204 6 14
2390 250550 -2267809.961610067170113 5009324.101413914002478 3221016.703591298777610 -153.736510059696627 1581.678612365757999 -7.768886382260774 31.799 6 13
2390 250551 -2267809.961453597061336 5009324.105732470750809 3221016.705278699286282 -153.734586554559428 1581.679125613745100 -7.773076661517649 31.301 6 13
2390 250552 -2267809.960609489120543 5009324.102427147328854 3221016.703765279147774 -153.735180674425635 1581.678721915137430 -7.769414398464136 30.414 6 13
2390 250553 -2267809.962681827601045 5009324.103815368376672 3221016.704881730955094 -153.736496085164049 1581.678837368857103 -7.771807006689727 33.637 6 14
2390 250554 -2267809.963236356619745 5009324.104156845249236 3221016.703450525179505 -153.736860439360214 1581.680344296614294 -7.771544568861628 28.630 6 14
2390 250555 -2267809.963681051973253 5009324.105829760432243 3221016.705108221620321 -153.736575653349348 1581.679784294485216 -7.773857500161967 26.807 6 14
2390 250556 -2267809.960075639653951 5009324.099918968044221 3221016.704011680558324 -153.735728701145547 1581.677236639580997 -7.767382085626934 32.155 6 14
2390 250557 -2267809.963049032725394 5009324.106249860487878 3221016.705625667236745 -153.735826633124589 1581.679400679403670 -7.774225590537498 30.467 6 14
